Date,MMM,AOS,ALLE,AME,ADP,AXON,BA,BR,BLDR,CHRW,CARR,CAT,CTAS,CPRT,CSX,CMI,DAY,DE,DAL,DOV,ETN,EME,EMR,EFX,EXPD,FAST,FDX,FTV,GE,GEV,GNRC,GD,HON,HWM,HUBB,HII,IEX,ITW,IR,JBHT,J,JCI,LHX,LDOS,LII,LMT,MAS,NDSN,NSC,NOC
2023-10-01,71.3232192993164,67.3126220703125,95.82842254638672,138.94720458984375,208.9852752685547,204.49000549316406,186.82000732421875,165.33673095703125,108.5199966430664,77.6551742553711,46.45933532714844,218.04527282714844,124.72946166992188,43.52000045776367,28.989646911621094,206.5282745361328,64.01000213623047,355.00506591796875,30.465085983276367,126.96363830566406,202.5115203857422,205.49908447265625,85.72077178955078,167.32008361816406,106.58250427246094,27.73424530029297,229.9229278564453,48.76924514770508,85.68378448486328,,84.06999969482422,230.37449645996094,175.61305236816406,43.82929611206055,263.05059814453125,210.083251953125,185.575927734375,213.94192504882812,60.566585540771484,168.3377227783203,108.37051391601562,47.30327224731445,172.17626953125,96.96038818359375,364.0854797363281,430.5533447265625,50.342044830322266,207.21432495117188,182.2115020751953,455.75067138671875
2023-11-01,77.69094848632812,73.0609359741211,103.35945892333984,153.219970703125,220.19012451171875,229.8699951171875,231.6300048828125,187.7963104248047,134.11000061035156,77.86394500732422,50.85100173950195,243.09129333496094,136.075439453125,50.220001220703125,31.36903190612793,214.03318786621094,68.9000015258789,354.0820007324219,36.10317611694336,137.91603088378906,221.77792358398438,211.52061462402344,85.65333557128906,214.8213348388672,117.40172576904297,28.683481216430664,247.85899353027344,51.53343200683594,96.07184600830078,,117.06999969482422,237.2056121826172,187.74478149414062,52.277130126953125,292.1702575683594,226.52139282226562,196.1334228515625,231.21041870117188,71.2964859008789,181.4623260498047,103.59788513183594,50.95088577270508,183.1166229248047,104.98172760009766,399.5762939453125,424.04730224609375,58.518150329589844,229.3890380859375,208.3508758544922,459.3566589355469
2023-12-01,87.07807922363281,79.92493438720703,123.42926025390625,162.75486755371094,223.11106872558594,258.3299865722656,260.6600036621094,199.35556030273438,166.94000244140625,82.60022735595703,56.22382736206055,286.6736145019531,148.6022186279297,49.0,33.78668212890625,230.47714233398438,67.12000274658203,388.5369873046875,39.32930374145508,150.82440185546875,235.50396728515625,214.4169158935547,94.33590698242188,244.46377563476562,124.81478881835938,30.979307174682617,242.24737548828125,55.07270812988281,100.67034912109375,,129.24000549316406,249.40350341796875,202.14186096191406,53.84349060058594,321.67584228515625,249.49496459960938,211.13906860351562,250.04440307617188,77.21743774414062,196.1055908203125,105.73207092285156,55.62138748168945,203.36474609375,105.88169860839844,439.72454833984375,432.28741455078125,65.06103515625,257.4803771972656,227.3655242919922,454.3724060058594
2024-01-01,75.15383911132812,75.24229431152344,121.1611099243164,160.2075958251953,236.80580139160156,249.05999755859375,211.0399932861328,198.67596435546875,173.72999572753906,80.401123046875,53.72140884399414,291.1723937988281,149.07321166992188,48.040000915527344,34.79044723510742,230.21739196777344,69.5199966430664,383.8300476074219,38.263702392578125,146.87261962890625,240.64785766601562,227.0372772216797,88.90816497802734,241.54747009277344,123.96112060546875,32.838890075683594,232.1554718017578,58.475948333740234,104.51415252685547,,113.66999816894531,254.51315307617188,194.96072387695312,55.97254943847656,328.16943359375,248.80307006835938,205.68331909179688,250.38104248046875,79.73344421386719,197.322998046875,109.78053283691406,51.19487380981445,201.24050903320312,108.4371109008789,421.73504638671875,409.55908203125,65.36213684082031,246.0188446044922,226.26898193359375,433.62115478515625
2024-02-01,73.3775634765625,80.68714141845703,125.05345153808594,178.13145446777344,241.96046447753906,307.3699951171875,203.72000122070312,198.07273864746094,195.17999267578125,70.83025360107422,54.5756950378418,325.2986755371094,155.00091552734375,53.150001525878906,36.973365783691406,258.4149475097656,69.76000213623047,356.0068359375,41.32362747192383,162.16983032226562,282.62042236328125,312.2997741699219,103.56304931640625,270.46319580078125,117.35731506347656,35.338905334472656,239.5447235107422,63.674312591552734,123.82740020751953,,112.51000213623047,263.83984375,191.55810546875,66.2099838256836,372.2748107910156,280.2253723144531,230.11488342285156,251.5806427001953,91.18528747558594,202.5560302734375,119.45770263671875,57.58816146850586,204.36892700195312,125.50707244873047,464.1390380859375,408.44317626953125,74.56082916259766,259.6333923339844,243.71722412109375,447.4617614746094
2024-03-01,85.89268493652344,87.07202911376953,131.7427978515625,180.82054138183594,240.62118530273438,312.8800048828125,192.99000549316406,199.318115234375,208.5500030517578,73.40178680419922,57.07961654663086,356.926513671875,169.78421020507812,57.91999816894531,36.24010467529297,285.2876892089844,66.20999908447266,400.5649719238281,46.90961456298828,174.2922821044922,305.77764892578125,348.8370361328125,110.47686767578125,264.86444091796875,119.29036712646484,37.337947845458984,278.7712707519531,64.40104675292969,138.53924560546875,136.42689514160156,126.13999938964844,272.7615966796875,198.93023681640625,68.1380386352539,407.2485656738281,281.35064697265625,238.03573608398438,257.511474609375,94.79953002929688,196.01805114746094,125.47663879394531,63.46649169921875,205.7593231201172,128.67764282226562,481.4256896972656,437.02520751953125,76.92166900634766,269.0103759765625,246.5653839111328,466.49163818359375
2024-04-01,93.4688949584961,80.62872314453125,119.3138198852539,172.94271850585938,234.40408325195312,313.6600036621094,167.83999633789062,188.92247009277344,182.82000732421875,68.44662475585938,60.378902435302734,325.89288330078125,162.69412231445312,54.310001373291016,32.47629165649414,273.5140380859375,61.369998931884766,383.12701416015625,49.06547927856445,176.36778259277344,312.2091064453125,355.7798767089844,104.98323059082031,218.00425720214844,109.2227554321289,32.8848876953125,253.1444091796875,56.352779388427734,160.03125,153.34683227539062,135.9600067138672,277.20318603515625,186.79574584960938,66.46519470214844,363.5555725097656,267.3154296875,215.05352783203125,235.5098876953125,93.19284057617188,159.93304443359375,117.15123748779297,63.58676528930664,207.79458618164062,138.04922485351562,457.5055236816406,446.6905212402344,66.75060272216797,252.98973083496094,222.81529235839844,472.6996765136719
2024-05-01,96.98450469970703,81.72166442871094,119.56902313232422,167.91265869140625,237.34031677246094,281.6700134277344,177.61000061035156,196.1116943359375,160.7899932861328,83.26388549804688,62.048179626464844,330.9423522949219,167.54522705078125,53.060001373291016,32.99443054199219,272.7781982421875,49.459999084472656,366.82940673828125,49.996429443359375,180.81385803222656,326.52166748046875,387.4225769042969,109.24957275390625,229.09310913085938,118.6329345703125,32.12175750732422,245.58236694335938,55.731380462646484,163.60504150390625,175.48439025878906,147.2100067138672,290.8705749511719,195.9644775390625,84.28882598876953,381.580322265625,244.31275939941406,203.5233917236328,234.19781494140625,92.92322540283203,158.1425323486328,113.73129272460938,70.2708511352539,218.2595672607422,144.7735137939453,496.1855163574219,451.8883056640625,68.18412017822266,229.99244689941406,217.4751739501953,439.3106384277344
2024-06-01,99.65726470947266,79.90431213378906,115.9668197631836,165.07090759277344,231.3031463623047,294.239990234375,182.00999450683594,192.42918395996094,138.41000366210938,84.95094299316406,62.133323669433594,325.6436767578125,173.39291381835938,54.15999984741211,32.81941604614258,269.7094421386719,49.599998474121094,365.72332763671875,46.57678985595703,177.99874877929688,308.5084533691406,363.91766357421875,107.79434967041016,240.44052124023438,122.44998931884766,30.593074798583984,289.9488830566406,55.537208557128906,157.49240112304688,171.10475158691406,132.22000122070312,281.5264587402344,208.06077575683594,77.34626770019531,359.7336730957031,239.0146484375,196.87171936035156,228.61181640625,90.7360610961914,157.80921936035156,114.27366638183594,64.9548568725586,218.01687622070312,143.6216278076172,528.1522827148438,448.7754211425781,65.2882080078125,227.8387451171875,208.91773986816406,426.7489929199219
2024-07-01,124.38873291015625,83.08953857421875,134.8251190185547,172.05130004882812,255.9595489501953,300.010009765625,190.60000610351562,209.8905029296875,167.3699951171875,86.44789123535156,67.28690338134766,338.450439453125,189.1608428955078,52.33000183105469,34.43830490112305,284.19171142578125,59.279998779296875,365.5343322753906,42.237220764160156,181.7570037841797,299.8893127441406,374.2446594238281,114.5950927734375,277.0430603027344,123.22345733642578,34.44398498535156,293.878173828125,53.850860595703125,168.61801147460938,177.81884765625,155.67999267578125,289.842041015625,199.496337890625,95.3502197265625,389.4292907714844,271.6653747558594,203.99513244628906,239.9835205078125,100.28511047363281,170.77914428710938,119.70475769042969,70.2907943725586,221.39244079589844,142.54029846191406,577.2763671875,524.170654296875,76.23649597167969,245.90359497070312,242.85023498535156,474.09808349609375
2024-08-01,131.3517608642578,82.10730743408203,136.82568359375,169.64134216308594,268.9125061035156,364.9700012207031,173.74000549316406,208.77239990234375,174.0,100.48536682128906,71.90047454833984,349.546630859375,199.35752868652344,52.959999084472656,33.62395095825195,304.69287109375,57.16999816894531,379.0558776855469,41.86228942871094,183.50294494628906,301.994873046875,392.0689392089844,103.12677764892578,304.5718994140625,121.83148956298828,33.43027877807617,290.49456787109375,55.76205825805664,173.2897491455078,200.5250701904297,156.52999877929688,291.9278564453125,202.57525634765625,96.30672454833984,393.6322021484375,274.37249755859375,202.72555541992188,245.70941162109375,91.34534454345703,170.82847595214844,123.65616607666016,71.57791900634766,230.93548583984375,156.46853637695312,583.8949584960938,549.4932250976562,77.91104888916016,252.02342224121094,249.27276611328125,512.1673583984375
2024-09-01,134.03060913085938,88.099609375,143.62557983398438,170.29591369628906,269.7117004394531,399.6000061035156,152.0399932861328,210.90074157714844,193.86000061035156,107.14490509033203,79.51728820800781,383.92218017578125,204.33126831054688,52.400001525878906,33.9992561340332,317.2355041503906,61.25,410.09844970703125,50.039669036865234,189.6691436767578,327.2082824707031,429.4444885253906,107.56278228759766,291.4123840332031,129.7192840576172,34.9676399230957,266.0995178222656,59.15725326538086,187.14340209960938,254.37753295898438,158.8800048828125,294.6974182128906,202.50808715820312,99.97057342529297,422.9197082519531,257.7130126953125,210.59974670410156,254.3371124267578,98.06922912597656,170.40452575683594,128.41561889648438,76.25479888916016,232.10638427734375,160.90074157714844,597.8445434570312,565.4141235351562,82.51427459716797,258.77093505859375,243.1505889892578,516.9247436523438
2024-10-01,125.9613265991211,73.65335083007812,138.0652313232422,182.13453674316406,283.3291931152344,423.5,149.30999755859375,207.67591857910156,171.39999389648438,100.63975524902344,71.8411865234375,369.2767639160156,204.2617950439453,51.470001220703125,33.12294006347656,322.3204345703125,70.94999694824219,399.0809631347656,56.37467956542969,187.28517150878906,327.346435546875,444.9452819824219,106.48096466064453,263.146728515625,117.47789764404297,38.27737808227539,267.56939697265625,53.59449005126953,170.723876953125,300.9472351074219,165.5500030517578,284.3702697753906,201.49900817871094,99.4420394897461,421.6164245605469,180.2958221435547,210.73719787597656,254.87315368652344,95.91121673583984,178.60186767578125,137.91189575195312,74.59610748291016,242.68447875976562,181.24806213378906,597.2783813476562,531.1102905273438,78.5527114868164,244.2475128173828,245.03903198242188,500.246337890625
